timestamp,store_id,product_id,city,channel,promo_flag,price,discount,units,temperature,stock,revenue
2024-03-12,117,1047,N/A,Online,0,22.35,,11.0,23.3,52,214.07
2024-03-12,101,1009,milan,Online,1,28.42,0.222,14.0,22.7,32,302.06
2024-03-12,100,1081,turin,Retail,0,27.08,0.181,13.0,,53,266.86
2024-03-12,114,1037,rome,Retail,0,41.8,0.324,11.0,20.4,39,311.54
2024-03-13,104,1018,Turin,Retail,0,20.57,0.321,6.0,20.4,22,74.59
2024-03-13,119,1035,turin,Wholesale,0,13.96,0.137,14.0,24.5,63,187.03
2024-03-13,110,1058,milan,Wholesale,0,38.97,0.19,13.0,28.4,74,428.44
2024-03-13,109,1062, naples,Retail,0,31.59,0.149,5.0,25.5,53,128.58
2024-03-13,101,1076,milan,Online,0,19.03,0.101,7.0,8.1,53,117.92
2024-03-13,102,1045,N/A,Retail,0,19.12,0.22,9.0,14.6,42,123.53
2024-03-13,111,1002,N/A,Online,0,18.81,0.376,8.0,30.0,71,100.29
2024-03-13,119,1073, naples,Retail,0,25.87,0.194,8.0,6.9,74,168.03
2024-03-13,104,1064, naples,Retail,0,,0.221,11.0,15.0,53,462.72
2024-03-13,104,1090,rome,Retail,0,46.37,0.19,,31.3,69,405.52
2024-03-13,105,1007,turin,Online,0,23.44,0.408,8.0,9.8,51,114.98
2024-03-13,108,1050,Rome,Retail,0,50.26,0.037,13.0,12.5,49,646.81
2024-03-13,101,1080,rome,Wholesale,1,19.18,0.096,8.0,17.3,52,142.64
2024-03-14,111,1072, naples,Online,0,25.0,0.324,195.0,8.6,44,221.1
2024-03-14,102,1005,milan,Online,0,26.41,0.111,6.0,23.9,77,124.79
2024-03-14,119,1088,Turin,Retail,0,63.82,0.17,5.0,21.7,66,297.29
2024-03-14,111,1038,milan,Wholesale,1,16.56,,12.0,26.0,36,171.84
2024-03-14,116,1059,turin,Online,0,36.38,0.06,5.0,6.8,54,173.95
2024-03-14,109,1027,Milan ,Online,1,23.55,0.117,,21.7,52,292.8
2024-03-14,113,1096,rome,Online,0,,0.098,9.0,,59,229.28
2024-03-14,116,1053,turin,Online,1,19.54,0.207,13.0,7.0,48,216.24
2024-03-14,117,1036,,Wholesale,0,26.92,,9.0,,38,177.86
2024-03-14,118,1008,Turin,Retail,0,45.03,0.136,3.0,11.1,35,126.0
2024-03-14,116,1081,rome,Retail,0,11.76,0.114,6.0,21.1,44,64.44
2024-03-14,113,1055,,Online,1,27.74,0.165,14.0,15.6,57,319.2
2024-03-15,108,1058,N/A,Retail,1,13.5,0.212,14.0,22.1,59,145.31
2024-03-15,107,1084, naples,Online,0,42.31,0.144,18.0,14.2,74,711.12
2024-03-15,101,1001,milan,Online,0,12.74,0.241,7.0,24.1,10,67.1
2024-03-15,112,1060,N/A,Online,0,18.4,0.125,4.0,,75,67.51
2024-03-15,106,1057,N/A,Online,0,44.79,0.051,8.0,18.9,18,329.82
2024-03-15,108,1059,,Online,0,24.07,0.308,15.0,6.6,58,245.04
2024-03-15,110,1039,,Online,0,24.89,0.089,9.0,9.5,55,205.87
2024-03-15,113,1035,N/A,Online,1,25.8,0.093,10.0,30.6,35,228.92
2024-03-15,103,1036,milan,Online,0,26.03,0.281,7.0,22.0,53,126.91
2024-03-15,112,1078,milan,Retail,0,22.69,0.041,7.0,16.6,40,150.08
2024-03-15,101,1091,Naples,Online,0,51.47,0.332,5.0,25.7,69,178.29
2024-03-15,104,1017, naples,Wholesale,1,48.84,0.083,12.0,15.9,32,524.09
2024-03-15,110,1097, naples,Online,1,25.03,,10.0,,57,193.04
2024-03-15,105,1062,Rome,Retail,0,16.11,0.173,5.0,4.7,62,72.29
2024-03-16,117,1021, naples,Retail,1,34.68,0.192,11.0,15.1,25,316.72
2024-03-16,109,1010,Naples,Wholesale,1,27.36,,,12.1,33,464.26
2024-03-16,103,1057,milan,Retail,0,,0.248,8.0,8.1,38,145.92
2024-03-16,108,1056,rome,Online,0,23.62,0.242,4.0,13.1,25,71.2
2024-03-16,105,1076, naples,Online,1,26.32,0.283,14.0,16.8,64,284.43
2024-03-16,101,1003,turin,Online,0,17.27,0.122,6.0,13.9,56,84.92
2024-03-16,116,1085,Milan ,Online,0,21.49,,2.0,21.4,59,36.77
2024-03-16,104,1006,Naples,Online,0,0.0,0.369,7.0,18.7,61,65.38
2024-03-16,105,1060,turin,Retail,0,,0.114,12.0,,53,350.34
2024-03-16,111,1053, naples,Retail,1,63.13,0.402,8.0,26.1,25,292.36
2024-03-16,109,1087,milan,Retail,0,65.81,0.06,7.0,23.3,44,438.38
2024-03-16,105,1067, naples,Wholesale,0,31.42,0.328,6.0,20.5,64,129.7
2024-03-17,107,1091,rome,Retail,1,20.54,,,9.4,45,208.42
2024-03-17,101,1078,,Retail,0,31.0,0.107,8.0,20.3,51,209.11
2024-03-17,111,1000,milan,Retail,0,52.96,0.165,9.0,22.4,64,383.98
2024-03-17,112,1054,turin,Online,1,38.89,0.347,7.0,23.9,67,191.97
2024-03-17,106,1002,milan,Online,0,24.07,0.104,12.0,14.9,78,269.68
2024-03-17,109,1077, naples,Wholesale,0,24.55,0.191,7.0,,50,143.29
2024-03-17,112,1037,Naples,Wholesale,0,13.73,0.271,11.0,25.7,44,110.12
2024-03-17,116,1000,rome,Retail,0,32.98,0.172,7.0,28.9,49,190.69
2024-03-17,113,1037, naples,Online,1,42.38,0.217,21.0,8.8,41,727.83
2024-03-18,101,1084,Milan ,Retail,0,26.06,0.069,9.0,15.3,49,227.42
2024-03-18,110,1028,,Online,0,,0.034,7.0,8.7,40,135.87
2024-03-18,100,1004,turin,Online,0,45.46,0.175,11.0,12.3,65,386.25
2024-03-18,118,1073,rome,Online,0,44.6,0.257,11.0,8.3,39,340.21
2024-03-18,103,1091,N/A,Online,1,20.27,0.108,12.0,10.5,76,225.84
2024-03-18,118,1020,turin,Online,1,20.5,0.056,13.0,22.5,4,256.68
2024-03-18,110,1070, naples,Online,1,41.45,0.276,14.0,14.9,49,414.23
2024-03-18,107,1066,milan,Online,0,26.25,0.154,9.0,,63,185.05
2024-03-18,110,1046, naples,Online,1,27.49,0.35,12.0,32.0,33,228.75
2024-03-18,103,1083,Turin,Retail,0,32.12,0.157,7.0,20.5,36,183.72
2024-03-18,116,1082,rome,Retail,1,30.61,0.244,9.0,10.4,58,204.35
2024-03-18,106,1034,N/A,Online,1,17.98,0.039,12.0,16.2,60,205.74
2024-03-18,107,1067,rome,Online,0,18.59,0.379,4.0,,37,43.43
2024-03-18,102,1068,N/A,Retail,0,38.84,0.041,5.0,15.9,48,173.6
2024-03-19,101,1000,milan,Online,0,22.51,0.139,10.0,14.3,71,195.67
2024-03-19,114,1067,N/A,Online,0,42.5,0.534,7.0,13.8,52,147.61
2024-03-19,104,1011, naples,Retail,1,42.32,0.168,15.0,23.0,33,593.02
2024-03-19,100,1059,rome,Wholesale,0,23.55,0.294,13.0,22.5,27,222.46
2024-03-19,103,1026,rome,Online,0,27.6,0.012,14.0,,55,417.16
2024-03-19,114,1055, naples,Online,0,34.08,0.083,8.0,5.8,63,257.85
2024-03-19,119,1022,,Online,1,27.71,0.238,15.0,11.9,66,335.88
2024-03-19,118,1024,rome,Retail,0,29.47,0.037,15.0,26.8,71,425.35
2024-03-19,102,1020,milan,Online,0,39.43,0.358,10.0,16.0,53,257.43
2024-03-19,119,1060,Naples,Online,0,31.53,,9.0,15.6,50,201.12
2024-03-19,110,1062, naples,Online,0,18.49,0.011,5.0,21.4,54,91.95
2024-03-19,116,1051, naples,Wholesale,0,53.7,0.248,9.0,9.2,58,357.62
2024-03-20,112,1087,turin,Retail,1,,0.077,9.0,19.3,41,182.46
2024-03-20,110,1024,rome,Retail,0,23.88,0.212,14.0,15.4,53,258.43
2024-03-20,101,1054,,Retail,0,34.46,0.162,10.0,14.4,35,295.04
2024-03-20,108,1045, naples,Online,0,29.77,0.043,5.0,,0,140.85
2024-03-20,101,1031,milan,Retail,0,12.83,0.076,6.0,26.5,45,76.68
2024-03-20,108,1054,Turin,Retail,0,33.87,0.098,11.0,19.1,60,356.88
2024-03-20,108,1095,turin,Online,0,20.94,0.234,6.0,21.4,24,93.51
2024-03-20,107,1004,rome,Retail,0,23.6,,4.0,15.6,61,62.51
2024-03-20,116,1035,,Retail,0,19.24,0.382,40.0,24.1,58,58.51
2024-03-20,100,1048,rome,Retail,0,30.29,0.245,8.0,26.2,38,184.45
2024-03-20,110,1057, naples,Online,1,20.68,0.071,14.0,17.5,76,240.79
2024-03-20,107,1038,N/A,Wholesale,0,54.83,0.01,11.0,10.3,41,610.78
2024-03-21,109,1079,milan,Wholesale,1,40.17,0.239,9.0,22.4,27,256.17
2024-03-21,106,1096,Rome,Online,1,41.78,0.039,,6.9,57,507.0
2024-03-21,102,1084,N/A,Online,0,23.84,,,14.7,65,237.88
2024-03-21,102,1060,,Online,1,59.05,0.096,12.0,19.3,74,696.4
2024-03-21,117,1008, naples,Wholesale,0,27.48,0.077,17.0,,50,428.22
2024-03-21,104,1005, naples,Retail,0,29.84,,10.0,33.6,64,244.49
2024-03-21,111,1034,Naples,Online,0,26.62,0.089,11.0,21.0,42,251.64
2024-03-21,111,1038,,Online,0,31.04,0.366,11.0,21.5,58,212.6
2024-03-21,118,1021,N/A,Online,0,53.36,0.194,,,75,371.51
2024-03-21,105,1040,Milan ,Retail,0,31.74,0.173,9.0,17.5,86,238.86
2024-03-21,101,1004, naples,Online,0,16.82,0.285,8.0,21.3,40,91.12
2024-03-21,111,1041, naples,Wholesale,0,40.22,0.224,5.0,18.6,72,165.07
2024-03-21,118,1086,Turin,Retail,0,32.13,0.253,8.0,13.3,35,185.37
2024-03-22,104,1080,turin,Retail,0,21.58,0.363,9.0,29.1,40,122.23
2024-03-22,111,1075,turin,Online,0,33.98,0.097,8.0,,43,236.44
2024-03-22,116,1086,,Online,0,27.47,0.305,8.0,7.1,63,-143.07
2024-03-22,116,1079,milan,Online,0,25.56,,5.0,,51,89.22
2024-03-22,109,1066,rome,Online,0,28.01,0.073,10.0,14.2,28,228.86
2024-03-22,116,1029, naples,Online,1,34.36,0.089,14.0,19.9,57,435.38
2024-03-22,114,1056,Rome,Wholesale,1,28.76,0.252,9.0,20.4,70,203.26
2024-03-22,111,1085,milan,Online,0,30.58,0.449,9.0,2.8,52,147.86
2024-03-22,115,1072,milan,Online,1,33.15,0.338,14.0,27.3,63,287.43
2024-03-22,118,1028,turin,Online,0,27.28,0.067,9.0,19.9,38,219.75
2024-03-22,107,1036,N/A,Online,0,21.99,0.243,9.0,18.8,64,147.54
2024-03-22,116,1086, naples,Wholesale,1,,0.098,9.0,23.7,39,129.52
2024-03-22,104,1012, naples,Online,0,43.1,0.221,7.0,22.8,51,246.02
2024-03-22,115,1031,rome,Online,1,33.78,0.176,14.0,25.1,37,414.81
2024-03-22,105,1045,Turin,Retail,0,42.39,0.184,5.0,13.0,32,170.65
2024-03-23,107,1022,Turin,Online,0,30.33,0.106,4.0,22.3,34,99.66
2024-03-23,117,1044,Naples,Online,0,46.95,0.046,8.0,25.3,43,340.14
2024-03-23,111,1016,rome,Online,0,35.27,0.466,12.0,18.7,52,224.38
2024-03-23,114,1084,milan,Online,0,,0.388,8.0,,38,105.94
2024-03-23,108,1065,milan,Online,0,21.4,0.234,9.0,19.2,89,147.48
2024-03-23,112,1005,Naples,Online,1,22.75,,10.0,,45,188.85
2024-03-23,114,1017,,Retail,0,31.78,0.206,12.0,24.7,30,299.69
2024-03-23,109,1093,N/A,Online,0,30.92,0.374,5.0,4.0,17,96.68
2024-03-24,115,1021,,Retail,0,,0.153,8.0,17.9,78,163.46
2024-03-24,106,1032,Turin,Retail,1,19.68,0.15,20.0,19.5,56,322.03
2024-03-24,116,1029,,Online,0,30.45,0.16,14.0,17.3,34,356.96
2024-03-24,106,1080,rome,Online,0,31.46,0.137,9.0,18.7,45,237.73
2024-03-24,113,1031,Rome,Online,1,40.85,0.123,17.0,,39,609.31
2024-03-24,114,1041,,Retail,0,13.77,,81.0,13.9,62,74.85
2024-03-24,106,1077,rome,Retail,0,30.08,0.197,8.0,15.2,80,178.76
2024-03-24,108,1009,,Retail,1,18.97,0.144,13.0,12.0,36,208.51
2024-03-24,118,1035,,Online,1,20.16,0.187,,14.9,61,190.56
2024-03-24,115,1033,turin,Wholesale,0,21.03,0.069,7.0,30.2,50,126.08
2024-03-24,107,1072,N/A,Online,0,14.99,0.148,9.0,22.9,42,122.89
2024-03-24,117,1027,Turin,Online,1,31.53,0.208,11.0,15.7,45,294.75
2024-03-24,117,1010,turin,Online,0,29.48,0.082,5.0,14.6,33,122.48
2024-03-24,119,1077,rome,Online,1,23.62,0.032,14.0,18.9,54,340.22
2024-03-24,106,1038,,Online,0,29.34,0.318,10.0,13.7,55,186.23
2024-03-24,102,1046,Rome,Retail,0,30.67,0.088,11.0,28.5,59,314.49
2024-03-24,117,1018,turin,Retail,0,25.56,0.193,8.0,21.0,53,177.88
2024-03-24,109,1014,milan,Retail,1,17.11,0.227,18.0,7.6,35,242.55
2024-03-25,106,1027,milan,Online,1,26.46,0.166,12.0,,59,271.89
2024-03-25,116,1023,milan,Retail,0,14.9,0.09,4.0,11.0,37,1467.18
2024-03-25,113,1071,,Online,1,29.41,0.183,11.0,16.2,48,305.19
2024-03-25,102,1008,,Online,0,33.21,0.258,11.0,6.9,35,262.88
2024-03-25,111,1046,,Online,0,20.51,0.365,6.0,19.9,64,82.99
2024-03-25,112,1032, naples,Online,1,23.22,,12.0,16.2,39,225.2
2024-03-25,101,1061,N/A,Online,1,42.66,0.223,13.0,13.4,81,404.79
2024-03-25,102,1096,turin,Online,1,36.05,0.253,,19.0,42,356.4
2024-03-25,104,1018, naples,Retail,1,31.37,,9.0,33.1,58,261.85
2024-03-25,110,1066,Naples,Wholesale,0,,0.127,12.0,13.0,59,277.57
2024-03-26,107,1073,milan,Online,0,15.8,0.265,6.0,,30,68.28
2024-03-26,111,1039,,Wholesale,1,14.64,0.105,16.0,15.3,20,205.65
2024-03-26,106,1046,Rome,Retail,0,17.7,0.118,8.0,13.8,34,119.6
2024-03-26,114,1064,,Online,0,17.97,,9.0,13.5,52,126.28
2024-03-26,116,1028,,Retail,0,47.52,0.068,5.0,25.2,35,227.19
2024-03-26,103,1049,rome,Online,0,41.1,0.162,5.0,17.8,37,181.88
2024-03-26,112,1097,rome,Retail,1,13.81,0.078,9.0,15.3,74,106.45
2024-03-26,117,1012,turin,Retail,0,17.45,0.1,5.0,0.6,41,92.89
2024-03-26,100,1000,milan,Wholesale,1,29.44,,16.0,8.1,63,368.52
2024-03-26,115,1033,turin,Retail,0,29.61,0.078,11.0,25.1,45,285.62
2024-03-26,112,1092, naples,Retail,0,26.85,0.126,9.0,27.0,46,209.52
2024-03-26,109,1047,turin,Retail,0,31.32,0.247,8.0,27.7,43,188.67
2024-03-26,111,1076,turin,Online,0,41.21,0.076,9.0,10.8,47,353.32
2024-03-26,101,1047, naples,Online,0,29.01,0.486,9.0,22.1,28,138.52
2024-03-26,102,1048,Naples,Online,0,31.33,0.237,,12.1,36,123.42
2024-03-26,109,1063,turin,Online,0,34.21,0.281,6.0,27.0,38,158.62
2024-03-26,101,1060,Turin,Online,0,43.45,0.227,11.0,,59,387.81
2024-03-26,112,1028,turin,Retail,0,34.34,0.222,7.0,19.2,72,174.99
2024-03-26,112,1038,N/A,Online,0,21.31,0.261,9.0,,69,139.0
2024-03-26,117,1087,Milan ,Wholesale,0,33.11,0.266,6.0,26.8,45,141.42
2024-03-26,102,1025, naples,Retail,0,21.27,0.128,5.0,19.2,34,91.86
2024-03-27,106,1016,,Retail,1,37.25,0.268,13.0,22.7,48,376.9
2024-03-27,113,1070,Rome,Wholesale,0,38.09,0.22,4.0,7.7,55,123.39
2024-03-27,119,1012,milan,Online,1,17.55,0.299,17.0,9.8,49,207.97
2024-03-27,116,1068, naples,Retail,1,20.26,0.041,15.0,14.8,61,308.83
2024-03-27,111,1025,milan,Online,0,49.2,0.092,12.0,38.5,33,562.85
2024-03-27,115,1048,rome,Online,1,25.45,0.138,10.0,9.0,49,204.31
2024-03-27,111,1066,,Online,0,32.74,0.247,6.0,,48,141.05
2024-03-27,114,1006,Naples,Online,1,46.8,0.311,11.0,15.8,46,361.94
2024-03-27,109,1057,rome,Retail,1,25.46,0.249,14.0,27.6,39,265.83
2024-03-28,106,1048,,Online,0,28.97,0.265,5.0,,27,110.55
2024-03-28,119,1052,,Online,0,12.8,0.096,9.0,7.1,28,102.01
2024-03-28,104,1064,,Wholesale,0,28.27,,14.0,15.2,76,327.19
2024-03-28,100,1061,rome,Retail,0,22.56,0.118,7.0,,30,139.24
2024-03-28,116,1016,N/A,Online,0,22.71,0.327,6.0,7.4,41,94.43
2024-03-28,102,1042,,Retail,0,34.77,0.141,9.0,18.1,39,274.07
2024-03-28,112,1024,turin,Retail,0,44.77,0.061,8.0,,42,331.54
2024-03-28,113,1002,,Wholesale,0,22.78,0.262,11.0,25.5,82,200.71
2024-03-28,117,1078,turin,Online,1,34.17,0.249,112.0,21.5,56,354.46
2024-03-28,103,1028,rome,Online,1,13.93,0.157,15.0,9.7,42,195.76
2024-03-28,117,1031,turin,Online,0,14.94,0.212,6.0,16.8,49,64.22
2024-03-28,104,1025,rome,Online,0,38.36,0.178,8.0,30.3,61,238.62
2024-03-28,115,1015,Turin,Retail,0,18.51,0.207,10.0,,67,148.53
2024-03-29,100,1024,turin,Online,0,24.06,0.238,6.0,21.3,56,101.53
2024-03-29,113,1053,milan,Wholesale,1,20.32,0.237,13.0,12.2,77,196.19
2024-03-29,114,1027, naples,Online,0,21.45,0.116,7.0,13.7,38,138.27
2024-03-29,108,1072,Rome,Wholesale,0,34.82,,8.0,12.2,45,242.65
2024-03-29,114,1055,rome,Online,1,29.25,0.197,13.0,18.2,52,316.58
2024-03-29,116,1064,turin,Retail,1,59.15,0.096,18.0,19.2,55,1030.64
2024-03-29,103,1092,rome,Wholesale,0,,0.057,8.0,18.9,40,268.67
2024-03-29,111,1085,Turin,Wholesale,0,25.75,0.213,9.0,25.6,65,173.08
2024-03-29,104,1079,milan,Online,0,29.17,0.172,9.0,19.3,58,215.97
2024-03-29,104,1040,turin,Online,0,27.22,0.343,7.0,4.0,42,124.84
2024-03-29,110,1050,N/A,Retail,1,45.33,0.091,9.0,14.9,44,373.49
2024-03-29,105,1070,turin,Online,0,21.27,0.338,5.0,17.1,65,68.93
2024-03-29,106,1077, naples,Online,0,25.46,0.12,7.0,14.2,41,157.62
2024-03-29,113,1028,,Online,1,40.51,0.322,9.0,,35,258.18
2024-03-29,110,1082,,Online,1,18.45,0.075,15.0,13.4,32,223.7
2024-03-29,112,1018,milan,Online,1,15.47,0.259,15.0,,20,177.17
2024-03-29,101,1065, naples,Online,0,25.37,0.139,5.0,8.6,43,105.5
2024-03-30,106,1040,milan,Online,0,27.57,0.07,11.0,8.7,11,255.55
2024-03-30,119,1044,,Online,0,24.19,0.12,9.0,7.2,39,175.57
2024-03-30,103,1014,rome,Retail,0,15.54,0.116,5.0,23.4,84,70.09
2024-03-30,107,1002,Turin,Online,0,29.1,0.079,7.0,,38,184.97
2024-03-30,119,1010,Turin,Online,0,18.3,0.123,3.0,21.8,61,51.81
2024-03-30,118,1052,rome,Wholesale,0,21.34,,10.0,17.1,53,219.08
2024-03-30,112,1045,turin,Wholesale,1,17.16,0.166,19.0,16.1,71,255.73
2024-03-30,113,1029,milan,Wholesale,0,17.3,0.209,9.0,,38,122.65
2024-03-30,109,1056, naples,Retail,1,,0.061,12.0,30.0,50,329.88
2024-03-30,110,1017,milan,Online,0,34.0,0.057,9.0,9.4,46,276.24
2024-03-30,101,1050,,Retail,1,25.63,0.341,13.0,13.0,51,238.87
2024-03-30,108,1047,,Online,0,17.14,0.304,5.0,7.0,33,59.31
2024-03-30,116,1065,rome,Retail,1,18.81,0.072,14.0,19.4,40,248.78
2024-03-30,102,1095,rome,Online,0,16.53,0.412,9.0,14.4,29,87.79
2024-03-30,105,1007,Turin,Retail,0,20.83,0.338,7.0,,32,97.5
2024-03-30,104,1021,rome,Online,1,20.53,0.344,12.0,14.8,51,168.2
2024-03-30,104,1005,N/A,Online,0,19.03,0.391,5.0,10.8,78,55.48
2024-03-30,114,1075,Naples,Retail,0,60.87,,11.0,23.6,65,561.52
2024-03-30,116,1056,Rome,Online,1,29.25,0.366,12.0,4.1,53,224.06
2024-03-31,108,1035,N/A,Online,1,48.34,0.088,15.0,28.0,41,670.94
2024-03-31,102,1078, naples,Online,0,22.73,0.291,6.0,27.6,27,102.29
2024-03-31,119,1091,,Online,0,21.12,0.192,11.0,12.0,28,187.78
2024-03-31,116,1056,,Online,0,26.65,0.143,6.0,20.1,49,140.16
2024-03-31,109,1048,Milan ,Wholesale,0,29.01,0.24,6.0,34.9,79,143.23
2024-03-31,102,1044,milan,Online,1,,0.523,9.0,19.6,60,95.16
2024-03-31,117,1081,,Online,0,34.78,0.269,5.0,10.9,53,127.58
2024-04-01,117,1065,,Online,0,,0.083,12.0,24.6,83,362.94
2024-04-01,116,1076,milan,Retail,1,36.87,0.1,13.0,22.0,51,459.33
2024-04-01,102,1044,N/A,Retail,0,28.93,0.068,7.0,10.6,58,177.53
2024-04-01,102,1078, naples,Retail,0,21.55,0.343,15.0,11.7,82,217.73
2024-04-01,105,1019,rome,Retail,0,18.84,0.245,8.0,16.5,64,114.85
2024-04-01,112,1063,N/A,Wholesale,0,24.56,0.134,10.0,29.5,57,217.06
2024-04-01,114,1092,Milan ,Retail,0,38.06,0.225,8.0,10.0,14,246.77
2024-04-01,108,1092,,Retail,0,17.43,0.061,10.0,15.8,71,159.5
2024-04-01,103,1066,rome,Online,0,26.32,0.183,11.0,29.7,30,227.23
2024-04-01,113,1082,turin,Retail,0,48.08,0.068,5.0,14.6,24,209.29
2024-04-01,104,1002,rome,Online,0,15.27,0.216,4.0,25.4,54,48.0
2024-04-01,101,1053,Naples,Retail,0,16.72,0.536,5.0,17.0,58,40.77
2024-04-01,110,1077,turin,Retail,0,38.54,0.094,11.0,29.0,34,369.67
2024-04-01,108,1063,Milan ,Retail,0,33.3,,4.0,25.3,27,115.35
2024-04-01,102,1039, naples,Retail,0,46.67,,10.0,19.2,16,334.32
2024-04-01,108,1058, naples,Online,0,37.68,0.335,8.0,17.4,42,205.4
2024-04-01,102,1054,milan,Online,0,68.13,0.35,10.0,11.6,45,442.65
2024-04-01,101,1061,N/A,Online,0,21.04,0.036,10.0,5.8,28,208.51
2024-04-02,111,1003,rome,Wholesale,1,26.42,0.321,11.0,17.9,80,204.95
2024-04-02,109,1059,Naples,Retail,0,0.0,0.052,7.0,21.0,39,278.06
2024-04-02,108,1074, naples,Retail,1,30.4,,13.0,23.6,41,223.32
2024-04-02,114,1094, naples,Retail,1,45.77,,13.0,33.8,64,486.22
2024-04-02,107,1095,milan,Retail,0,20.21,0.07,15.0,8.4,36,282.03
2024-04-02,104,1090, naples,Wholesale,0,47.21,0.1,10.0,17.0,80,438.12
2024-04-02,110,1029, naples,Retail,1,21.42,0.183,12.0,,64,210.5
2024-04-02,101,1001,turin,Retail,0,34.24,0.189,7.0,11.0,44,200.32
2024-04-02,114,1061,N/A,Retail,1,29.78,0.103,14.0,,71,364.51
2024-04-02,105,1048,Naples,Online,0,29.81,0.111,7.0,20.1,71,179.51
2024-04-02,107,1008,milan,Retail,0,32.97,0.28,6.0,15.3,43,144.74
2024-04-02,104,1091,rome,Online,0,11.28,0.125,9.0,7.4,35,93.15
2024-04-02,115,1030,Milan ,Online,0,26.98,,6.0,,43,165.69
2024-04-02,117,1097,milan,Retail,0,21.4,0.229,4.0,21.0,57,64.75
2024-04-02,105,1060,Rome,Online,0,27.64,0.268,,5.4,42,147.94
2024-04-02,104,1078,rome,Wholesale,1,29.76,0.081,16.0,15.6,45,445.01
2024-04-02,115,1047,rome,Online,1,37.57,0.099,12.0,15.7,42,407.5
2024-04-02,112,1024,milan,Online,0,16.23,0.167,12.0,24.4,40,163.84
2024-04-03,104,1035,milan,Online,1,32.58,0.406,15.0,10.2,54,289.85
2024-04-03,112,1007,milan,Online,1,16.26,0.334,11.0,21.3,42,121.99
2024-04-03,116,1072,Milan ,Online,1,36.93,0.047,12.0,22.4,72,386.54
2024-04-03,117,1057, naples,Online,0,18.87,0.392,5.0,19.2,49,53.0
2024-04-03,107,1044, naples,Online,1,,0.303,16.0,,34,288.24
2024-04-03,112,1061,Milan ,Online,0,22.02,0.154,5.0,32.2,50,96.79
2024-04-03,118,1038, naples,Online,0,15.17,0.112,8.0,24.7,60,109.98
2024-04-03,102,1095,Rome,Retail,1,36.47,0.204,12.0,14.9,48,350.71
2024-04-03,107,1057,Milan ,Online,0,29.23,0.237,11.0,22.1,38,261.05
2024-04-03,101,1080,milan,Retail,0,31.23,0.053,7.0,26.1,34,202.37
2024-04-03,107,1098,,Retail,1,20.96,0.16,14.0,12.6,54,251.76
2024-04-04,112,1082,turin,Online,0,25.26,0.67,6.0,22.3,55,49.1
2024-04-04,112,1063,rome,Wholesale,1,28.86,0.156,18.0,,65,431.85
2024-04-04,100,1043,milan,Retail,1,15.32,0.241,12.0,22.1,34,150.27
2024-04-04,105,1028,N/A,Retail,0,15.19,0.075,9.0,8.3,51,125.12
2024-04-04,118,1058,rome,Online,0,33.6,0.144,11.0,17.0,37,320.14
2024-04-04,115,1070,rome,Retail,1,,0.205,10.0,13.6,52,91.43
2024-04-04,107,1091,N/A,Retail,0,31.41,0.39,4.0,20.0,28,76.48
2024-04-04,100,1008,N/A,Online,1,,,13.0,23.1,68,145.17
2024-04-04,115,1091, naples,Online,1,34.43,0.092,9.0,5.4,19,266.49
2024-04-04,108,1005, naples,Online,0,31.05,0.297,9.0,20.6,34,185.77
2024-04-04,112,1028,rome,Retail,0,16.27,0.327,5.0,28.5,52,54.53
2024-04-04,110,1057,milan,Online,1,28.89,0.248,13.0,28.6,36,279.28
2024-04-04,112,1016,,Retail,0,33.89,0.199,9.0,29.1,36,252.88
2024-04-04,109,1015,milan,Online,0,21.62,,8.0,,59,132.1
2024-04-05,103,1086, naples,Retail,1,23.61,0.331,13.0,27.2,7,194.28
2024-04-05,105,1094,,Online,1,22.72,0.225,10.0,15.4,21,166.83
2024-04-05,106,1002,,Online,0,0.0,0.263,7.0,17.7,32,106.43
2024-04-05,104,1020,rome,Retail,0,34.36,0.291,7.0,7.4,32,166.87
2024-04-05,110,1063,turin,Online,0,34.34,,10.0,,61,221.98
2024-04-05,112,1089, naples,Online,1,16.56,0.402,12.0,24.3,56,124.46
2024-04-05,118,1035,N/A,Online,1,42.88,0.099,8.0,21.8,51,314.14
2024-04-05,109,1085,,Online,1,26.18,0.075,18.0,0.1,68,450.44
2024-04-05,109,1061,milan,Wholesale,0,,0.172,12.0,18.7,3,308.94
2024-04-05,110,1041,Milan ,Retail,1,59.97,0.434,16.0,14.8,50,522.73
2024-04-05,106,1075,Rome,Online,1,25.56,0.148,12.0,16.2,76,252.93
2024-04-05,117,1041,rome,Online,0,26.99,0.315,5.0,28.3,54,90.99
2024-04-05,103,1060,Turin,Online,0,23.7,0.077,10.0,10.6,34,220.45
2024-04-05,101,1012,turin,Retail,1,15.91,0.334,,11.6,59,126.81
2024-04-05,113,1010,rome,Online,0,22.51,0.348,9.0,30.3,50,128.37
2024-04-05,112,1053, naples,Online,0,22.91,0.287,13.0,16.8,51,212.31
2024-04-06,111,1015,milan,Online,0,10.64,0.405,7.0,25.2,36,43.14
2024-04-06,106,1007,N/A,Retail,0,19.91,0.184,13.0,19.2,72,198.42
2024-04-06,101,1058,,Online,0,17.75,0.173,10.0,18.7,71,151.68
2024-04-06,112,1056,,Retail,0,22.38,0.068,9.0,11.9,47,187.2
